,MovieID,imdbId,tmdbId,title,release_year,original_language,genre,overview,production_companies,keywords,cast,director,poster_url
1122,1217,89881,11645,Ran,1985,ja,"['war', 'history', 'action', 'drama']",Shakespeare's King Lear is reimagined as a singular historical epic set in sixteenth-century Japan where an aging warlord divides his kingdom between his three sons.,"['Nippon Herald Films', 'Greenwich Film Production', 'Herald Ace']","['assassination', 'kingdom', 'gun', 'greed', 'castle', 'siege', 'heir to the throne', 'revenge', 'descent into madness', 'historical fiction', 'period drama', 'seppuku', 'inheritance fight', 'ruins', 'jidaigeki', 'historical drama', 'king lear', 'feudal japan', 'black widow', 'somber', 'hopelessness', 'dramatic', 'tragic']","['Tatsuya Nakadai', 'Akira Terao', 'Jinpachi Nezu', 'Daisuke Ryū', 'Mieko Harada', 'Yoshiko Miyazaki', 'Mansai Nomura', 'Hisashi Igawa', 'Shinnosuke Ikehata', 'Masayuki Yui']",['Akira Kurosawa'],https://image.tmdb.org/t/p/w500/1gKWXRVgesduqHDfR8siXppfELO.jpg
1123,1218,97202,10835,The Killer,1989,cn,"['crime', 'action', 'drama', 'thriller']","Mob assassin Jeffrey is no ordinary hired gun; the best in his business, he views his chosen profession as a calling rather than simply a job. So, when beautiful nightclub chanteuse Jennie is blinded in the crossfire of his most recent hit, Jeffrey chooses to retire after one last job to pay for his unintended victim's sight-restoring operation. But when Jeffrey is double-crossed, he reluctantly joins forces with a rogue policeman to make things right.","['Film Workshop', 'Golden Princess Film Productions']","['blindness and impaired vision', 'police', 'hitman', 'hong kong', 'dramatic']","['Chow Yun-Fat', 'Danny Lee Sau-Yin', 'Sally Yeh', 'Paul Chu Kong', 'Kenneth Tsang', 'Shing Fui-On', 'Tommy Wong', 'James Ha Chim-Si', 'Ricky Wong Chun-Tong', 'Barry Wong Ping-Yiu']",['John Woo'],https://image.tmdb.org/t/p/w500/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg
1124,1219,54215,539,Psycho,1960,en,"['mystery', 'thriller', 'horror']","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",['Shamley Productions'],"['hotel', 'clerk', 'detective', 'shower', 'arizona', 'motel', 'halloween', 'stolen money', 'alter ego', 'taxidermy', 'money', 'murder', 'secretary', 'serial killer', 'slasher', 'psychological thriller', 'black and white', 'corpse', 'murderer', 'theft', 'overbearing mother', 'stabbing', 'mental illness', 'private detective', 'missing person', 'split personality', 'psycho', 'voyeurism', 'voyeur', 'oedipus complex', 'nervous', 'double identity', 'abusive mother', 'dual personality', 'proto-slasher', 'multiple personality disorder', 'mother son relationship', 'birds', 'motel owner', 'woman on the run', 'corruptibility', 'confused identities', 'human vulnerabilities', 'baffled', 'man with female alter ego']","['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Simon Oakland', 'Frank Albertson', 'Patricia Hitchcock', 'Vaughn Taylor']",['Alfred Hitchcock'],https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg
1125,1220,80455,525,The Blues Brothers,1980,en,"['music', 'musical', 'crime', 'comedy', 'action']","Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",['Universal Pictures'],"['prison', 'chicago, illinois', 'dancing', 'concert', 'country music', 'nazi', 'jazz', 'nun', 'music instrument', 'blues', 'shopping mall', 'road trip', 'church', 'buddy', 'parole', 'music', 'audacious', 'awestruck', 'euphoric', 'ridiculous']","['Dan Aykroyd', 'John Belushi', 'James Brown', 'Cab Calloway', 'Ray Charles', 'Aretha Franklin', 'Steve Cropper', ""Donald 'Duck' Dunn"", 'Murphy Dunne', 'Willie Hall']",['John Landis'],https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg
1126,1221,71562,240,The Godfather Part II,1974,en,"['crime', 'action', 'drama']","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.","['Paramount Pictures', 'The Coppola Company']","[""new year's eve"", 'new york city', 'based on novel or book', 'italian american', 'cuba', 'italy', 'gangster', 'praise', 'blackmail', 'symbolism', 'senator', 'revenge', 'murder', 'betrayal', 'organized crime', 'extortion', 'mafia', 'lawyer', 'suburb', 'sicilian mafia', 'corrupt politician', 'macabre', '1950s', 'new year', 'violence']","['Al Pacino', 'Robert Duvall', 'Diane Keaton', 'Robert De Niro', 'John Cazale', 'Talia Shire', 'Lee Strasberg', 'Michael V. Gazzo', 'G.D. Spradlin', 'Richard Bright']",['Francis Ford Coppola'],https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
1127,1222,93058,600,Full Metal Jacket,1987,en,"['war', 'action', 'drama']",A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,"['Natant', 'Stanley Kubrick Productions', 'Warner Bros. Pictures']","['rescue', 'sniper', 'vietnam war', 'suicide', 'vietnam', 'helicopter', 'army', 'prostitute', 'based on novel or book', 'propaganda', 'war correspondent', 'journalism', 'recruit', 'infantry', 'war photographer', 'boot camp', 'jungle', 'sergeant', 'racism', 'genocide', 'fighting', 'platoon', 'combat', 'discipline', 'u.s. marine', 'obstacle course', 'military', 'anti war', 'mass grave', 'blanket party', 'soldiers', 'war', 'critical', 'frustrated', 'harsh', 'scathing']","['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Kevyn Major Howard', 'Arliss Howard', ""Ed O'Ross"", 'John Terry', 'Kieron Jecchinis']",['Stanley Kubrick'],https://image.tmdb.org/t/p/w500/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg
1128,1223,104361,530,A Grand Day Out,1992,en,"['science fiction', 'animation', 'adventure', 'family', 'comedy']","Wallace and Gromit have run out of cheese, and this provides an excellent excuse for the duo to take their holiday to the moon, where, as everyone knows, there is ample cheese.","['Aardman', 'NFTS']","['moon', 'inventor', 'missile', 'human animal relationship', 'cheese', 'vacation', 'rocket', 'moon landing', 'anthropomorphism', 'stop motion', 'robot', 'dog', 'ski', 'claymation', 'plasticine', 'short film']",['Peter Sallis'],['Nick Park'],https://image.tmdb.org/t/p/w500/h5e3r12VwfUotN36fBr1DNeCD4n.jpg
1129,1224,97499,10705,Henry V,1989,en,"['war', 'history', 'drama']","In 1415, in the midst of the Hundred Years' War, the young King Henry V of England embarks on the conquest of France.","['BBC Film', 'Renaissance Films', 'Curzon Film Distributors']","['france', 'kingdom', 'theater play', 'based on true story', 'based on play or musical', ""hundred years' war"", 'sword fight', 'honor', 'battlefield', 'historical', 'combat', 'medieval', 'king of england', 'historical drama', 'warrior', '15th century']","['Kenneth Branagh', 'Derek Jacobi', 'Brian Blessed', 'James Larkin', 'Paul Scofield', 'Emma Thompson', 'Judi Dench', 'Simon Shepherd', 'James Simmons', 'Charles Kay']",['Kenneth Branagh'],https://image.tmdb.org/t/p/w500/w9R2HsYNnfF3m9uEo2UAmPNJr8a.jpg
1130,1225,86879,279,Amadeus,1984,en,"['history', 'drama', 'music']",Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.,['The Saul Zaentz Company'],"['opera', 'composer', 'musician', 'marriage crisis', 'italy', 'talent', 'emperor', 'austria', 'based on true story', 'based on play or musical', 'mozart', 'god', 'murder', 'vienna, austria', 'envy', '18th century', 'prodigy', 'inspirational', 'bitter']","['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Simon Callow', 'Roy Dotrice', 'Christine Ebersole', 'Jeffrey Jones', 'Charles Kay', 'Kenny Baker', 'Lisbeth Bartlett']",['Miloš Forman'],https://image.tmdb.org/t/p/w500/gQRfiyfGvr1az0quaYyMram3Aqt.jpg
1131,1226,45061,3109,The Quiet Man,1952,en,"['romance', 'drama', 'comedy']","An American man returns to the village of his birth in Ireland, where he finds love and conflict.","['Republic Pictures', 'Argosy Pictures']","['countryside', 'fight', 'brother', 'widow', 'boxer', 'beer', 'love', 'rural area', 'cottage', 'train', 'ireland', 'nostalgic', 'dowry', 'return to birthplace', 'temper', 'amused']","['John Wayne', ""Maureen O'Hara"", 'Victor McLaglen', 'Barry Fitzgerald', 'Ward Bond', 'Mildred Natwick', 'Francis Ford', 'Eileen Crowe', 'May Craig', 'Arthur Shields']",['John Ford'],https://image.tmdb.org/t/p/w500/u3B1hVKHE56yBRoxF3Nk9uxHdYN.jpg
1132,1227,87843,311,Once Upon a Time in America,1984,en,"['crime', 'drama', 'thriller']","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.","['Embassy International Pictures', 'PSO', 'The Ladd Company', 'Rafran Cinematografica']","['new york city', 'regret', 'lovesickness', 'rape', 'life and death', 'sexual abuse', 'street gang', 'corruption', 'based on novel or book', 'prohibition era', 'gangster', 'sadistic', 'money laundering', 'opium', 'mafia boss', 'murder', 'memory', 'jewish american', 'torture', 'brooklyn bridge', 'childhood friends', 'nostalgic', 'aggressive', '1920s', '1960s', '1930s']","['Robert De Niro', 'James Woods', 'Elizabeth McGovern', 'Treat Williams', 'Tuesday Weld', 'Joe Pesci', 'Burt Young', 'James Hayden', 'William Forsythe', 'Larry Rapp']",['Sergio Leone'],https://image.tmdb.org/t/p/w500/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg
1133,1228,81398,1578,Raging Bull,1980,en,"['history', 'drama']","The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.","['United Artists', 'Chartoff-Winkler Productions']","['florida', 'new york city', 'jealousy', 'transporter', 'sports', 'brother', 'paranoia', 'violent husband', 'boxer', 'biography', 'fistfight', 'broken nose', 'domestic violence', 'black and white', 'over-the-hill fighter', 'bronx, new york city', 'aggressive', 'boxing', 'dreary', 'depressing', 'audacious', 'harsh', 'melodramatic', 'tragic']","['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent', 'Nicholas Colasanto', 'Theresa Saldana', 'Mario Gallo', 'Frank Adonis', 'Joseph Bono', 'Frank Topham']",['Martin Scorsese'],https://image.tmdb.org/t/p/w500/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg
1134,1230,75686,703,Annie Hall,1977,en,"['romance', 'drama', 'comedy']",New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,"['Jack Rollins & Charles H. Joffe Productions', 'United Artists']","['new york city', 'sports', 'tennis', 'narration', 'job interview', 'cocaine', 'neurosis', 'comedian', 'romcom', 'love', 'singer', 'breaking the fourth wall', 'wry']","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane', 'Paul Simon', 'Shelley Duvall', 'Janet Margolin', 'Colleen Dewhurst', 'Christopher Walken', 'Donald Symington']",['Woody Allen'],https://image.tmdb.org/t/p/w500/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg
1135,1231,86197,9549,The Right Stuff,1983,en,"['history', 'drama', 'adventure']","At the dawn of the Space Race, seven test pilots set out to become the first American astronauts to enter space. However, the road to making history brings momentous challenges.","['The Ladd Company', 'Chartoff-Winkler Productions']","['based on novel or book', 'nasa', 'politics', 'cold war', 'answering machine', 'pilot', 'u.s. air force', 'space travel', 'based on true story', 'flight', 'historical figure', 'astronaut', 'space race', 'test pilot', '1940s', '1950s', '1960s', 'sound barrier', 'space program', 'astronauts']","['Sam Shepard', 'Scott Glenn', 'Ed Harris', 'Dennis Quaid', 'Fred Ward', 'Barbara Hershey', 'Kim Stanley', 'Veronica Cartwright', 'Pamela Reed', 'Scott Paulin']",['Philip Kaufman'],https://image.tmdb.org/t/p/w500/kFR1p46HXJVVMpmOil8bNWnAQ50.jpg
1136,1232,79944,1398,Stalker,1979,ru,"['science fiction', 'mystery', 'drama', 'sci-fi']","Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",['Mosfilm'],"['based on novel or book', 'guard', 'wish', 'stalker', 'alien', 'strugatsky', 'writer', 'soldier', 'existentialism', 'zone', 'complex', 'beautifully filmed']","['Alisa Freyndlikh', 'Aleksandr Kaydanovskiy', 'Anatoliy Solonitsyn', 'Mykola Hrynko', 'Natalya Abramova', 'Faime Jurno', 'Evgeniy Kostin', 'Raimo Rendi', 'Vladimir Zamanskiy']",['Andrei Tarkovsky'],https://image.tmdb.org/t/p/w500/1qhOyf5C4s9ZdvY8d5JDx9DFMeT.jpg
1137,1233,82096,387,Das Boot,1981,de,"['war', 'history', 'action', 'drama']","A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.","['Radiant Film', 'Bavaria Film']","['based on novel or book', 'submarine', 'war correspondent', 'atlantic ocean', 'gibraltar', 'world war ii', 'duty', 'suicide mission', 'drinking', 'sailor', 'convoy', 'destroyer', 'naval warfare', 'naval battle', 'battle of the atlantic', 'german u-boat fleet', 'confined spaces']","['Jürgen Prochnow', 'Herbert Grönemeyer', 'Klaus Wennemann', 'Hubertus Bengsch', 'Martin Semmelrogge', 'Bernd Tauber', 'Erwin Leder', 'Martin May', 'Heinz Hoenig', 'Uwe Ochsenknecht']",['Wolfgang Petersen'],https://image.tmdb.org/t/p/w500/u8FhQPncOAkwcei2OI9orPWhV6K.jpg
1138,1234,70735,9277,The Sting,1973,en,"['crime', 'drama', 'comedy']",A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,"['Universal Pictures', 'The Zanuck/Brown Company', 'David Brown Productions']","['bet', 'chicago, illinois', 'repayment', 'horse race', 'con man', 'mafia boss', 'heist', 'caper', 'ragtime', 'off track betting', 'sting operation', 'alley', '1930s', 'mischievous', 'cautionary']","['Paul Newman', 'Robert Redford', 'Robert Shaw', 'Charles Durning', 'Ray Walston', 'Eileen Brennan', 'Harold Gould', 'John Heffernan', 'Dana Elcar', 'Jack Kehoe']",['George Roy Hill'],https://image.tmdb.org/t/p/w500/ckmYng37zey8INYf6d10cVgIG93.jpg
1139,1235,67185,343,Harold and Maude,1971,en,"['romance', 'drama', 'comedy']",A deadpan young man obsessed with death meets an eccentric septuagenarian who teaches him to live life to the fullest.,['Paramount Pictures'],"['dying and death', 'depression', 'suicide', 'life and death', 'age difference', 'birthday', 'suicide attempt', 'dead wish', 'cemetery', 'life planning', 'banjo', 'cliff', 'arranged marriage', 'coming of age', 'wealth', 'older woman younger man relationship', 'elderly lady', 'age-gap relationship']","['Ruth Gordon', 'Bud Cort', 'Vivian Pickles', 'Cyril Cusack', 'Charles Tyner', 'Ellen Geer', 'Eric Christmas', 'G. Wood', 'Judy Engles', 'Shari Summers']",['Hal Ashby'],https://image.tmdb.org/t/p/w500/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg
1140,1236,103130,37291,Trust,1990,en,"['romance', 'drama', 'comedy']","After being thrown away from home, pregnant high school dropout Maria meets Matthew, a highly educated and extremely moody electronics repairman. The two begin an unusual romance built on their sense of mutual admiration and trust.","['True Fiction Pictures', 'Zenith Entertainment']","['dark comedy', 'romcom', 'long island, new york', 'repairman', 'unwanted pregnancy', 'high school drop out']","['Adrienne Shelly', 'Martin Donovan', 'Rebecca Nelson', 'John MacKay', 'Edie Falco', 'Gary Sauer', 'Matt Malloy', 'Suzanne Costollos', 'Jeff Howard', 'Karen Sillas']",['Hal Hartley'],https://image.tmdb.org/t/p/w500/9wE7LuIkvuPfr4Ye6fMqPXHqaiE.jpg
1141,1237,50976,490,The Seventh Seal,1957,sv,"['fantasy', 'drama']","When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",['SF Studios'],"['witch', 'dying and death', 'blacksmith', 'chess', 'countryside', 'allegory', 'crusade', 'artist', 'juggler', 'witch burning', 'last judgment', 'symbolism', 'sense of life', 'matter of life and death', 'grim reaper', 'black and white', 'demon', 'belief in god', 'middle ages (476-1453)', 'meaning of life', 'virgin mary', 'black death', 'playing chess', 'death personified', 'death incarnate', 'life teacher', 'metaphysical', '14th century', 'seeking a god', 'metaphysical drama', 'metaphysics, mysticism, kabbalah, spiritism', 'the virgin mary', 'ambiguous', 'facing death']","['Gunnar Björnstrand', 'Bengt Ekerot', 'Nils Poppe', 'Max von Sydow', 'Bibi Andersson', 'Inga Gill', 'Maud Hansson', 'Inga Landgré', 'Gunnel Lindblom', 'Bertil Anderberg']",['Ingmar Bergman'],https://image.tmdb.org/t/p/w500/wcZ21zrOsy0b52AfAF50XpTiv75.jpg
